,id,borough,neighbourhood,host_id,availability_365
664,251277,manhattan,upper west side,1317343,300
665,252076,manhattan,chinatown,297769,323
666,252607,manhattan,east harlem,1325961,0
667,253332,brooklyn,sunset park,552343,204
668,253466,brooklyn,greenpoint,417504,60
669,253471,brooklyn,greenpoint,417504,84
670,253475,brooklyn,greenpoint,417504,60
671,253548,brooklyn,brighton beach,1331493,303
672,253590,manhattan,upper west side,1331850,261
673,253623,manhattan,harlem,1332108,0
674,253800,brooklyn,greenpoint,417504,60
675,253803,brooklyn,greenpoint,417504,60
676,253806,brooklyn,greenpoint,417504,60
677,253811,brooklyn,greenpoint,417504,56
678,253815,brooklyn,greenpoint,417504,84
679,253828,brooklyn,greenpoint,417504,58
680,253839,brooklyn,greenpoint,417504,60
681,253842,brooklyn,greenpoint,417504,60
682,253846,brooklyn,greenpoint,417504,81
683,254131,queens,jackson heights,1267021,365
684,254168,brooklyn,greenpoint,417504,60
685,254409,brooklyn,clinton hill,1336542,0
686,255024,brooklyn,bushwick,1340007,297
687,255476,brooklyn,williamsburg,1302029,91
688,255601,brooklyn,bedford-stuyvesant,1343630,315
689,255957,manhattan,nolita,506779,338
690,256078,queens,sunnyside,1346437,40
691,256328,manhattan,chelsea,1347034,361
692,256369,brooklyn,cobble hill,1348494,288
693,257097,brooklyn,bedford-stuyvesant,315401,218
694,257568,brooklyn,cypress hills,1123923,1
695,257787,brooklyn,williamsburg,1356046,117
696,258284,brooklyn,clinton hill,1358312,0
697,258397,brooklyn,park slope,1354758,204
698,258686,queens,st. albans,1233267,0
699,258688,manhattan,west village,436599,20
700,258690,manhattan,chelsea,1359611,0
701,258740,manhattan,harlem,1360043,0
702,258838,staten island,arrochar,1360198,333
703,258876,staten island,arrochar,1360198,189
704,259946,staten island,arrochar,1360198,353
705,260451,brooklyn,fort greene,52335,0
706,260765,manhattan,upper east side,480943,206
707,261194,brooklyn,bedford-stuyvesant,696482,1
708,261259,manhattan,west village,1370358,0
709,261344,manhattan,financial district,568103,307
710,261674,manhattan,chelsea,1372786,0
711,261781,manhattan,west village,1359519,0
712,262343,manhattan,lower east side,1376385,27
713,262405,brooklyn,east flatbush,1376778,27
714,262478,manhattan,lower east side,535128,348
715,262583,manhattan,west village,605463,246
716,263005,brooklyn,fort greene,1380060,15
717,263190,manhattan,east village,1020539,0
718,263232,manhattan,harlem,1381171,5
719,263502,brooklyn,williamsburg,1382749,0
720,263776,queens,sunnyside,1384111,0
721,263888,manhattan,upper west side,1384559,107
722,264323,manhattan,morningside heights,305972,144
723,265036,brooklyn,crown heights,21188,98
724,265064,brooklyn,cypress hills,1123923,0
725,265145,manhattan,theater district,1390947,0
726,265506,manhattan,upper east side,1392440,0
727,265831,manhattan,nolita,1394190,89
728,265912,brooklyn,williamsburg,1394719,354
729,266146,manhattan,upper west side,1385157,286
730,266155,manhattan,upper west side,1385157,252
731,266351,brooklyn,fort greene,1396546,189
732,266437,manhattan,chelsea,1397061,0
733,266449,manhattan,lower east side,1397115,271
734,266756,manhattan,little italy,1398809,0
735,267376,manhattan,financial district,638721,0
736,267435,queens,rego park,1402454,0
737,267535,bronx,wakefield,1402951,337
738,267652,brooklyn,kensington,164675,347
739,267708,manhattan,east harlem,661399,127
740,268392,manhattan,harlem,1406773,41
741,268481,brooklyn,williamsburg,1380703,0
742,268868,manhattan,chelsea,1408733,18
743,269283,brooklyn,crown heights,1410714,158
744,269889,queens,long island city,1413098,270
745,270139,brooklyn,bushwick,1093220,88
746,270231,queens,woodside,1366310,306
747,270315,brooklyn,bedford-stuyvesant,1398639,216
748,270345,manhattan,east village,1415590,16
749,270680,brooklyn,williamsburg,1315849,365
750,270681,brooklyn,williamsburg,1315849,365
751,271083,brooklyn,prospect-lefferts gardens,1217923,312
752,271128,brooklyn,bedford-stuyvesant,1417166,33
753,271130,brooklyn,bedford-stuyvesant,1417166,0
754,271694,manhattan,midtown,1387370,365
755,271950,manhattan,upper east side,1362808,27
756,271954,manhattan,greenwich village,1423798,300
757,272026,manhattan,washington heights,1423613,216
758,272044,manhattan,east village,1195295,365
759,272427,brooklyn,greenpoint,511993,303
760,272706,brooklyn,fort greene,1402817,0
761,272738,brooklyn,williamsburg,1427381,161
762,273190,manhattan,west village,605463,297
763,273256,manhattan,east harlem,1429642,0
764,274062,manhattan,harlem,1433395,50
765,274329,brooklyn,bushwick,1434654,28
766,274376,brooklyn,clinton hill,1434931,317
767,274743,manhattan,upper east side,1436404,275
768,275976,brooklyn,bedford-stuyvesant,1417757,80
769,276216,brooklyn,sunset park,1440691,365
770,276317,brooklyn,prospect heights,130901,340
771,276482,manhattan,harlem,305972,97
772,277207,brooklyn,greenpoint,1447684,365
773,277370,manhattan,east village,1448432,314
774,277883,brooklyn,prospect-lefferts gardens,950657,0
775,278090,manhattan,east harlem,1451723,339
776,278145,queens,astoria,1452026,0
777,278631,manhattan,west village,1132207,35
778,278876,brooklyn,crown heights,368528,0
779,279093,manhattan,harlem,1455825,365
780,279857,brooklyn,bedford-stuyvesant,1420300,257
781,279969,brooklyn,bedford-stuyvesant,240427,5
782,280315,brooklyn,crown heights,1151818,0
783,281521,manhattan,west village,70614,0
784,281756,brooklyn,greenpoint,1468658,0
785,281851,manhattan,harlem,1469036,304
786,282341,brooklyn,kensington,1471384,286
787,282443,manhattan,chinatown,36897,0
788,282514,brooklyn,bedford-stuyvesant,1464358,118
789,282863,brooklyn,gowanus,322934,265
790,282977,brooklyn,park slope,1474071,303
791,283072,brooklyn,cypress hills,1474637,0
792,283090,manhattan,east village,511175,125
793,283184,brooklyn,williamsburg,1427381,354
794,283272,brooklyn,williamsburg,524730,6
795,283550,manhattan,hell's kitchen,1476954,0
796,284208,brooklyn,south slope,1366270,80
797,284855,manhattan,west village,1482460,134
798,285442,manhattan,east village,1475866,0
799,285492,manhattan,chelsea,1486034,364
800,285716,brooklyn,bushwick,1487126,0
801,286662,brooklyn,crown heights,1491538,297
802,286838,manhattan,harlem,1492339,0
803,287397,brooklyn,bedford-stuyvesant,1029021,43
804,287408,manhattan,hell's kitchen,1495090,10
805,287417,brooklyn,bedford-stuyvesant,1495196,0
806,287421,brooklyn,cobble hill,1495141,189
807,287481,brooklyn,williamsburg,1495502,17
808,287839,brooklyn,fort greene,1498424,289
809,287845,brooklyn,carroll gardens,1496847,305
810,289020,manhattan,east village,347036,0
811,289037,brooklyn,carroll gardens,632334,0
812,289288,manhattan,east village,1502469,220
813,289665,manhattan,west village,1503831,0
814,289703,manhattan,soho,815741,0
815,289958,queens,long island city,1454655,362
816,289995,brooklyn,greenpoint,1505217,121
817,290457,manhattan,chinatown,207124,153
818,291524,manhattan,upper west side,1470688,205
819,291714,brooklyn,crown heights,1321504,310
820,291812,queens,astoria,1509416,0
821,292047,manhattan,west village,1490696,236
822,292121,manhattan,hell's kitchen,169927,200
823,292266,brooklyn,bushwick,1513294,74
824,292637,brooklyn,crown heights,1021834,0
825,293004,manhattan,harlem,910719,0
826,293837,brooklyn,williamsburg,1495502,12
827,294227,brooklyn,greenpoint,417504,84
828,294239,queens,astoria,1521432,0
829,294242,brooklyn,greenpoint,417504,84
830,294250,manhattan,upper west side,45682,0
831,294259,brooklyn,greenpoint,417504,56
832,294263,brooklyn,greenpoint,417504,62
833,294280,brooklyn,greenpoint,417504,81
834,294297,brooklyn,williamsburg,1521604,0
835,294353,brooklyn,williamsburg,430188,310
836,294490,brooklyn,greenpoint,417504,60
837,294717,brooklyn,williamsburg,1523610,0
838,295231,brooklyn,williamsburg,1387286,0
839,295379,brooklyn,williamsburg,1525761,0
840,295998,manhattan,upper west side,568585,29
841,296345,brooklyn,williamsburg,496164,264
842,296361,queens,elmhurst,1528912,341
843,296658,brooklyn,crown heights,1530106,0
844,296717,brooklyn,bedford-stuyvesant,1530310,0
845,296844,brooklyn,williamsburg,839679,0
846,297611,brooklyn,fort greene,997124,0
847,297962,brooklyn,williamsburg,1535987,363
848,298073,brooklyn,williamsburg,1536533,25
849,298759,brooklyn,bedford-stuyvesant,1539749,0
850,298854,brooklyn,williamsburg,1412944,358
851,299062,manhattan,upper east side,236421,0
852,299078,manhattan,soho,787261,109
853,299531,brooklyn,east new york,1220404,289
854,299699,brooklyn,greenpoint,1557998,188
855,301034,manhattan,harlem,1550578,260
856,302057,brooklyn,flatbush,1555897,168
857,302758,manhattan,east harlem,8605,0
858,303345,manhattan,east harlem,1561505,311
859,303462,manhattan,upper west side,1562045,146
860,304799,manhattan,upper west side,185753,2
861,305211,brooklyn,williamsburg,1570170,242
862,306702,brooklyn,fort greene,1577493,0
863,306799,brooklyn,bushwick,1577961,46
864,309342,manhattan,upper west side,1586945,365
865,310220,brooklyn,greenpoint,1590548,364
866,310272,staten island,clifton,1390555,352
867,310325,manhattan,harlem,745069,301
868,310338,manhattan,harlem,745069,322
869,310524,brooklyn,bedford-stuyvesant,1597481,298
870,310796,manhattan,upper west side,1385157,285
871,311003,brooklyn,crown heights,72747,342
872,311343,manhattan,east harlem,1601664,250
873,311356,queens,ridgewood,142147,326
874,312429,brooklyn,prospect heights,1606222,90
875,313890,manhattan,lower east side,1613244,289
876,314982,manhattan,east village,1617817,193
877,316238,brooklyn,bedford-stuyvesant,279078,293
878,317838,manhattan,west village,1631400,155
879,317905,brooklyn,kensington,1631733,189
880,318021,manhattan,harlem,1632149,248
881,318187,brooklyn,bushwick,1633100,238
882,319724,brooklyn,williamsburg,1639120,284
883,319798,brooklyn,bay ridge,9647066,343
884,319844,brooklyn,greenpoint,1639884,268
885,320865,manhattan,harlem,1643782,249
886,320876,brooklyn,south slope,516347,291
887,320877,brooklyn,williamsburg,1366194,0
888,321014,manhattan,gramercy,1644452,0
889,321136,manhattan,washington heights,1644999,31
890,322037,brooklyn,williamsburg,1649300,0
891,322604,brooklyn,williamsburg,1651591,79
892,322974,manhattan,west village,1610852,0
893,323706,manhattan,upper west side,6064192,157
894,324115,brooklyn,williamsburg,1639120,277
895,324517,manhattan,upper east side,1660724,353
896,324800,brooklyn,williamsburg,1661965,0
897,325429,manhattan,upper east side,92788,280
898,326832,manhattan,upper east side,668564,7
899,326956,brooklyn,clinton hill,51038,266
900,327521,manhattan,east village,82896,0
901,327778,manhattan,kips bay,1675255,271
902,328040,manhattan,midtown,1676487,101
903,328693,manhattan,upper west side,1013131,205
904,328744,brooklyn,crown heights,890215,343
905,329064,brooklyn,flatbush,1680375,0
906,329310,manhattan,chinatown,1681546,190
907,329385,manhattan,inwood,312288,310
908,333189,brooklyn,williamsburg,1697784,52
909,333323,manhattan,hell's kitchen,1698391,312
910,334607,brooklyn,williamsburg,52043,0
911,334781,manhattan,harlem,547177,329
912,335797,brooklyn,east flatbush,1709216,333
913,335819,brooklyn,east flatbush,1709216,327
914,335820,brooklyn,east flatbush,1709216,349
915,336220,manhattan,harlem,1711529,217
916,339456,manhattan,upper west side,1723485,0
917,341525,manhattan,hell's kitchen,1732559,80
918,341982,manhattan,upper west side,483013,0
919,342027,manhattan,upper east side,168417,351
920,342965,manhattan,hell's kitchen,1740233,362
921,342995,manhattan,harlem,1740216,144
922,343276,manhattan,hell's kitchen,1732559,43
923,343971,manhattan,harlem,10609846,365
924,344019,manhattan,west village,1746209,129
925,344068,manhattan,flatiron district,1745312,0
926,344092,brooklyn,sunset park,1745402,0
927,346248,manhattan,greenwich village,1755339,0
928,346805,manhattan,lower east side,562614,0
929,347865,manhattan,east village,251176,355
930,349841,brooklyn,williamsburg,202507,0
931,350168,brooklyn,park slope,1774431,280
932,350525,brooklyn,crown heights,74777,38
933,351530,brooklyn,park slope,1747222,31
934,351859,manhattan,chelsea,417652,324
935,352651,brooklyn,prospect-lefferts gardens,1785800,365
936,352864,manhattan,upper east side,1786901,0
937,353317,manhattan,chinatown,314377,171
938,354095,manhattan,east village,1474749,36
939,355106,brooklyn,prospect-lefferts gardens,1797859,332
940,356230,brooklyn,crown heights,1251762,0
941,357509,manhattan,midtown,684129,192
942,359982,brooklyn,williamsburg,1631288,139
943,360400,manhattan,midtown,1386983,167
944,361803,manhattan,upper east side,1562039,0
945,363320,manhattan,harlem,390251,10
946,363673,manhattan,upper west side,256239,365
947,364275,brooklyn,williamsburg,1840564,110
948,364785,brooklyn,park slope,1842714,0
949,367042,brooklyn,crown heights,774128,0
950,367810,brooklyn,greenpoint,1728785,242
951,369411,brooklyn,williamsburg,179679,22
952,369567,brooklyn,prospect heights,1863447,0
953,369671,manhattan,east village,1863713,200
954,371138,brooklyn,greenpoint,1869567,0
955,373618,brooklyn,williamsburg,1879389,87
956,374548,brooklyn,bedford-stuyvesant,1884204,202
957,375249,staten island,graniteville,1887999,226
958,377217,manhattan,upper west side,1895957,0
959,378460,manhattan,hell's kitchen,1900800,327
960,380416,brooklyn,park slope,438133,262
961,380730,brooklyn,sheepshead bay,1317588,0
962,382523,manhattan,harlem,732535,359
963,382524,manhattan,harlem,732535,348
964,385190,manhattan,inwood,1928213,0
965,385657,brooklyn,williamsburg,1930204,0
966,385824,bronx,spuyten duyvil,1931205,318
967,386555,staten island,stapleton,773928,363
968,386744,manhattan,upper east side,1935291,70
969,386799,manhattan,midtown,1935605,0
970,387324,manhattan,kips bay,1828506,90
971,387377,manhattan,harlem,390251,15
972,387666,manhattan,washington heights,1939728,335
973,387735,manhattan,gramercy,1146958,0
974,389482,queens,briarwood,1947974,0
975,391948,queens,ozone park,1960128,364
976,391955,brooklyn,columbia st,1960189,34
977,392948,brooklyn,williamsburg,312722,242
978,393016,manhattan,hell's kitchen,1303029,147
979,393094,manhattan,financial district,1965972,169
980,393682,manhattan,nolita,1968502,188
981,394026,brooklyn,greenpoint,1651591,89
982,394111,queens,briarwood,1947974,189
983,394235,manhattan,flatiron district,1970839,0
984,396636,manhattan,harlem,1981742,253
985,397034,manhattan,upper west side,70234,311
986,397297,manhattan,east village,1982209,0
987,397420,manhattan,harlem,1985717,363
988,398281,manhattan,upper east side,325790,224
989,398283,brooklyn,south slope,1989327,5
990,399946,manhattan,lower east side,1996265,301
991,400039,brooklyn,bushwick,1488809,0
992,400466,brooklyn,prospect-lefferts gardens,1985759,50
993,401579,brooklyn,carroll gardens,462379,296
994,401836,manhattan,upper east side,2005740,84
995,402037,manhattan,harlem,2006712,365
996,403056,manhattan,east harlem,2010724,212
997,403264,manhattan,midtown,1386983,181
998,403668,manhattan,east village,2013117,0
999,404502,brooklyn,williamsburg,242506,158
1000,404923,brooklyn,windsor terrace,2017752,217
1001,405025,queens,long island city,2018042,335
1002,405408,manhattan,soho,2020431,231
1003,406926,manhattan,nolita,2027134,122
1004,406992,brooklyn,williamsburg,1952186,270
1005,407469,brooklyn,bushwick,2015914,330
1006,408491,manhattan,greenwich village,2034361,0
1007,408983,brooklyn,prospect-lefferts gardens,520189,321
1008,409262,brooklyn,boerum hill,1621363,312
1009,409293,manhattan,east harlem,2010724,345
1010,409666,brooklyn,brighton beach,405225,2
1011,411336,manhattan,nolita,2047776,252
1012,411525,brooklyn,williamsburg,1697784,15
1013,411918,brooklyn,crown heights,2050338,169
1014,412061,brooklyn,crown heights,2051075,212
1015,412180,brooklyn,bedford-stuyvesant,2051961,0
1016,413504,brooklyn,williamsburg,1286417,296
1017,413775,manhattan,midtown,2058589,167
1018,413876,manhattan,financial district,2059155,365
1019,414801,brooklyn,clinton hill,319077,365
1020,415304,manhattan,east village,2050328,0
1021,416557,brooklyn,greenpoint,2714164,258
1022,417685,brooklyn,park slope,119588,257
1023,418291,manhattan,east village,626289,364
1024,419373,brooklyn,bedford-stuyvesant,2085639,236
1025,419792,manhattan,lower east side,2087636,0
1026,421554,brooklyn,bedford-stuyvesant,2096690,54
1027,422040,manhattan,upper west side,1090764,189
1028,424192,manhattan,hell's kitchen,2108853,364
1029,424667,manhattan,hell's kitchen,2111060,265
1030,424767,manhattan,midtown,2103888,207
1031,424889,manhattan,west village,2076827,0
1032,424930,brooklyn,crown heights,905122,196
1033,425784,brooklyn,vinegar hill,2116807,0
1034,428226,brooklyn,crown heights,2128778,57
1035,430427,manhattan,washington heights,820046,0
1036,430665,manhattan,upper west side,2141109,0
1037,431865,manhattan,washington heights,361855,277
